Country,,Value
FRA,01/01/79,6.57
FRA,01/02/79,6.88
FRA,01/03/79,7.1
FRA,01/04/79,7
FRA,01/05/79,7.61
FRA,01/06/79,8.68
FRA,01/07/79,9.94
FRA,01/08/79,10.84
FRA,01/09/79,11.69
FRA,01/10/79,12.13
FRA,01/11/79,12.77
FRA,01/12/79,12.59
FRA,01/01/80,12.37
FRA,01/02/80,12.63
FRA,01/03/80,13.99
FRA,01/04/80,12.94
FRA,01/05/80,12.65
FRA,01/06/80,12.35
FRA,01/07/80,11.93
FRA,01/08/80,11.27
FRA,01/09/80,11.83
FRA,01/10/80,11.73
FRA,01/11/80,11.26
FRA,01/12/80,11.56
FRA,01/01/81,11.43
FRA,01/02/81,11.9
FRA,01/03/81,12.57
FRA,01/04/81,13
FRA,01/05/81,15.9
FRA,01/06/81,18.92
FRA,01/07/81,17.29
FRA,01/08/81,17.44
FRA,01/09/81,17.59
FRA,01/10/81,16.46
FRA,01/11/81,15.35
FRA,01/12/81,15.26
FRA,01/01/82,15.07
FRA,01/02/82,14.52
FRA,01/03/82,15.25
FRA,01/04/82,16.36
FRA,01/05/82,16.19
FRA,01/06/82,15.7
FRA,01/07/82,14.63
FRA,01/08/82,14.48
FRA,01/09/82,14.06
FRA,01/10/82,13.45
FRA,01/11/82,12.97
FRA,01/12/82,12.71
FRA,01/01/83,12.58
FRA,01/02/83,12.9
FRA,01/03/83,12.65
FRA,01/04/83,12.13
FRA,01/05/83,12.56
FRA,01/06/83,12.63
FRA,01/07/83,12.37
FRA,01/08/83,12.37
FRA,01/09/83,12.43
FRA,01/10/83,12.45
FRA,01/11/83,12.35
FRA,01/12/83,12.19
FRA,01/01/84,12.25
FRA,01/02/84,12.45
FRA,01/03/84,12.54
FRA,01/04/84,12.48
FRA,01/05/84,12.2
FRA,01/06/84,12.23
FRA,01/07/84,11.78
FRA,01/08/84,11.41
FRA,01/09/84,11.05
FRA,01/10/84,10.8
FRA,01/11/84,10.55
FRA,01/12/84,10.69
FRA,01/01/85,10.46
FRA,01/02/85,10.63
FRA,01/03/85,10.73
FRA,01/04/85,10.48
FRA,01/05/85,10.18
FRA,01/06/85,10.2
FRA,01/07/85,9.98
FRA,01/08/85,9.81
FRA,01/09/85,9.62
FRA,01/10/85,9.32
FRA,01/11/85,8.96
FRA,01/12/85,8.95
FRA,01/01/86,8.96
FRA,01/02/86,8.81
FRA,01/03/86,8.31
FRA,01/04/86,7.61
FRA,01/05/86,7.24
FRA,01/06/86,7.24
FRA,01/07/86,7.13
FRA,01/08/86,7.11
FRA,01/09/86,7.08
FRA,01/10/86,7.41
FRA,01/11/86,7.51
FRA,01/12/86,8.104
FRA,01/01/87,8.5817
FRA,01/02/87,8.4777
FRA,01/03/87,7.9622
FRA,01/04/87,8
FRA,01/05/87,8.2203
FRA,01/06/87,8.3318
FRA,01/07/87,7.9541
FRA,01/08/87,8.004
FRA,01/09/87,7.9766
FRA,01/10/87,8.3276
FRA,01/11/87,8.787
FRA,01/12/87,8.6043
FRA,01/01/88,8.3286
FRA,01/02/88,7.6767
FRA,01/03/88,8.0388
FRA,01/04/88,8.1286
FRA,01/05/88,7.9335
FRA,01/06/88,7.3927
FRA,01/07/88,7.4456
FRA,01/08/88,7.746
FRA,01/09/88,7.9904
FRA,01/10/88,8.0152
FRA,01/11/88,8.1401
FRA,01/12/88,8.4698
FRA,01/01/89,8.6835
FRA,01/02/89,9.2355
FRA,01/03/89,9.158
FRA,01/04/89,8.7464
FRA,01/05/89,8.9219
FRA,01/06/89,8.9995
FRA,01/07/89,9.1782
FRA,01/08/89,9.0973
FRA,01/09/89,9.3491
FRA,01/10/89,10.0217
FRA,01/11/89,10.5083
FRA,01/12/89,10.8863
FRA,01/01/90,11.3332
FRA,01/02/90,11.046
FRA,01/03/90,10.6716
FRA,01/04/90,10.0167
FRA,01/05/90,9.8143
FRA,01/06/90,10.0737
FRA,01/07/90,10.0501
FRA,01/08/90,10.1915
FRA,01/09/90,10.3466
FRA,01/10/90,10.0364
FRA,01/11/90,10.003
FRA,01/12/90,10.2737
FRA,01/01/91,10.2747
FRA,01/02/91,9.7937
FRA,01/03/91,9.4259
FRA,01/04/91,9.3466
FRA,01/05/91,9.2344
FRA,01/06/91,9.7066
FRA,01/07/91,9.593
FRA,01/08/91,9.5992
FRA,01/09/91,9.4302
FRA,01/10/91,9.325
FRA,01/11/91,9.5406
FRA,01/12/91,10.1104
FRA,01/01/92,9.9822
FRA,01/02/92,10.0471
FRA,01/03/92,10.1195
FRA,01/04/92,10.0409
FRA,01/05/92,9.9674
FRA,01/06/92,10.1126
FRA,01/07/92,10.2229
FRA,01/08/92,10.3892
FRA,01/09/92,11.0405
FRA,01/10/92,11.1165
FRA,01/11/92,9.7556
FRA,01/12/92,11.341
FRA,01/01/93,12.1036
FRA,01/02/93,12.0578
FRA,01/03/93,11.292
FRA,01/04/93,9.0996
FRA,01/05/93,7.6392
FRA,01/06/93,7.3169
FRA,01/07/93,8.0968
FRA,01/08/93,7.9281
FRA,01/09/93,7.2893
FRA,01/10/93,6.9791
FRA,01/11/93,6.721
FRA,01/12/93,6.5189
FRA,01/01/94,6.3185
FRA,01/02/94,6.2992
FRA,01/03/94,6.247
FRA,01/04/94,6.0139
FRA,01/05/94,5.642
FRA,01/06/94,5.5647
FRA,01/07/94,5.6413
FRA,01/08/94,5.5989
FRA,01/09/94,5.6268
FRA,01/10/94,5.6477
FRA,01/11/94,5.6119
FRA,01/12/94,5.9482
FRA,01/01/95,5.9223
FRA,01/02/95,5.8157
FRA,01/03/95,8.0643
FRA,01/04/95,7.7796
FRA,01/05/95,7.4723
FRA,01/06/95,7.1956
FRA,01/07/95,6.4612
FRA,01/08/95,5.942
FRA,01/09/95,5.9635
FRA,01/10/95,6.8688
FRA,01/11/95,5.8904
FRA,01/12/95,5.5625
FRA,01/01/96,4.6996
FRA,01/02/96,4.4096
FRA,01/03/96,4.2709
FRA,01/04/96,3.9982
FRA,01/05/96,3.9046
FRA,01/06/96,3.9671
FRA,01/07/96,3.8392
FRA,01/08/96,3.9608
FRA,01/09/96,3.7494
FRA,01/10/96,3.5144
FRA,01/11/96,3.4691
FRA,01/12/96,3.4446
FRA,01/01/97,3.3532
FRA,01/02/97,3.3303
FRA,01/03/97,3.3646
FRA,01/04/97,3.3996
FRA,01/05/97,3.4778
FRA,01/06/97,3.4323
FRA,01/07/97,3.3907
FRA,01/08/97,3.4274
FRA,01/09/97,3.4098
FRA,01/10/97,3.5904
FRA,01/11/97,3.6873
FRA,01/12/97,3.6906
FRA,01/01/98,3.6184
FRA,01/02/98,3.5686
FRA,01/03/98,3.5694
FRA,01/04/98,3.6273
FRA,01/05/98,3.6073
FRA,01/06/98,3.5716
FRA,01/07/98,3.5634
FRA,01/08/98,3.5578
FRA,01/09/98,3.5374
FRA,01/10/98,3.5555
FRA,01/11/98,3.5856
FRA,01/12/98,3.323
FRA,01/01/99,3.1321
FRA,01/02/99,3.0934
FRA,01/03/99,3.0467
FRA,01/04/99,2.6965
FRA,01/05/99,2.579
FRA,01/06/99,2.6267
FRA,01/07/99,2.6765
FRA,01/08/99,2.695
FRA,01/09/99,2.7267
FRA,01/10/99,3.3757
FRA,01/11/99,3.4677
FRA,01/12/99,3.446
FRA,01/01/00,3.3431
FRA,01/02/00,3.5368
FRA,01/03/00,3.747
FRA,01/04/00,3.9253
FRA,01/05/00,4.362
FRA,01/06/00,4.5017
FRA,01/07/00,4.5829
FRA,01/08/00,4.7771
FRA,01/09/00,4.8528
FRA,01/10/00,5.0413
FRA,01/11/00,5.092
FRA,01/12/00,4.9392
FRA,01/01/01,4.7707
FRA,01/02/01,4.7558
FRA,01/03/01,4.7086
FRA,01/04/01,4.682
FRA,01/05/01,4.6367
FRA,01/06/01,4.4536
FRA,01/07/01,4.4671
FRA,01/08/01,4.3535
FRA,01/09/01,3.9829
FRA,01/10/01,3.5999
FRA,01/11/01,3.3857
FRA,01/12/01,3.3449
FRA,01/01/02,3.3388
FRA,01/02/02,3.3571
FRA,01/03/02,3.3908
FRA,01/04/02,3.4069
FRA,01/05/02,3.4671
FRA,01/06/02,3.464
FRA,01/07/02,3.41
FRA,01/08/02,3.3519
FRA,01/09/02,3.3101
FRA,01/10/02,3.2613
FRA,01/11/02,3.1241
FRA,01/12/02,2.941
FRA,01/01/03,2.8318
FRA,01/02/03,2.6875
FRA,01/03/03,2.53
FRA,01/04/03,2.5333
FRA,01/05/03,2.4005
FRA,01/06/03,2.1519
FRA,01/07/03,2.13
FRA,01/08/03,2.1404
FRA,01/09/03,2.1473
FRA,01/10/03,2.1436
FRA,01/11/03,2.159
FRA,01/12/03,2.1463
FRA,01/01/04,2.0895
FRA,01/02/04,2.0706
FRA,01/03/04,2.0288
FRA,01/04/04,2.0488
FRA,01/05/04,2.0859
FRA,01/06/04,2.1127
FRA,01/07/04,2.116
FRA,01/08/04,2.1143
FRA,01/09/04,2.1186
FRA,01/10/04,2.1473
FRA,01/11/04,2.1703
FRA,01/12/04,2.1732
FRA,01/01/05,2.1454
FRA,01/02/05,2.1384
FRA,01/03/05,2.1372
FRA,01/04/05,2.1372
FRA,01/05/05,2.1256
FRA,01/06/05,2.111
FRA,01/07/05,2.1194
FRA,01/08/05,2.1325
FRA,01/09/05,2.1391
FRA,01/10/05,2.1966
FRA,01/11/05,2.3609
FRA,01/12/05,2.4729
FRA,01/01/06,2.5117
FRA,01/02/06,2.6004
FRA,01/03/06,2.7226
FRA,01/04/06,2.7938
FRA,01/05/06,2.889
FRA,01/06/06,2.9857
FRA,01/07/06,3.1022
FRA,01/08/06,3.2265
FRA,01/09/06,3.3354
FRA,01/10/06,3.502
FRA,01/11/06,3.5972
FRA,01/12/06,3.6842
FRA,01/01/07,3.7519
FRA,01/02/07,3.8182
FRA,01/03/07,3.8909
FRA,01/04/07,3.9753
FRA,01/05/07,4.0714
FRA,01/06/07,4.1478
FRA,01/07/07,4.2162
FRA,01/08/07,4.5436
FRA,01/09/07,4.7417
FRA,01/10/07,4.6874
FRA,01/11/07,4.6385
FRA,01/12/07,4.8484
FRA,01/01/08,4.4815
FRA,01/02/08,4.3621
FRA,01/03/08,4.5964
FRA,01/04/08,4.7835
FRA,01/05/08,4.8574
FRA,01/06/08,4.9405
FRA,01/07/08,4.961
FRA,01/08/08,4.9652
FRA,01/09/08,5.0192
FRA,01/10/08,5.1131
FRA,01/11/08,4.2383
FRA,01/12/08,3.2926
FRA,01/01/09,2.4565
FRA,01/02/09,1.9431
FRA,01/03/09,1.6355
FRA,01/04/09,1.4223
FRA,01/05/09,1.2817
FRA,01/06/09,1.2279
FRA,01/07/09,0.975
FRA,01/08/09,0.8605
FRA,01/09/09,0.7721
FRA,01/10/09,0.7375
FRA,01/11/09,0.7162
FRA,01/12/09,0.712
FRA,01/01/10,0.6798
FRA,01/02/10,0.6617
FRA,01/03/10,0.645
FRA,01/04/10,0.6447
FRA,01/05/10,0.6865
FRA,01/06/10,0.7276
FRA,01/07/10,0.8488
FRA,01/08/10,0.8955
FRA,01/09/10,0.8805
FRA,01/10/10,0.9977
FRA,01/11/10,1.042
FRA,01/12/10,1.0217
FRA,01/01/11,1.0172
FRA,01/02/11,1.0867
FRA,01/03/11,1.1755
FRA,01/04/11,1.3212
FRA,01/05/11,1.4251
FRA,01/06/11,1.4886
FRA,01/07/11,1.5976
FRA,01/08/11,1.5521
FRA,01/09/11,1.5365
FRA,01/10/11,1.5759
FRA,01/11/11,1.4847
FRA,01/12/11,1.4261
FRA,01/01/12,1.2222
FRA,01/02/12,1.0483
FRA,01/03/12,0.8585
FRA,01/04/12,0.7443
FRA,01/05/12,0.6849
FRA,01/06/12,0.6589
FRA,01/07/12,0.497
FRA,01/08/12,0.3324
FRA,01/09/12,0.2463
FRA,01/10/12,0.2079
FRA,01/11/12,0.192
FRA,01/12/12,0.1855
FRA,01/01/13,0.2049
FRA,01/02/13,0.2234
FRA,01/03/13,0.2061
FRA,01/04/13,0.2089
FRA,01/05/13,0.2012
FRA,01/06/13,0.2103
FRA,01/07/13,0.2214
FRA,01/08/13,0.2259
FRA,01/09/13,0.2232
FRA,01/10/13,0.2258
FRA,01/11/13,0.2234
FRA,01/12/13,0.2735
FRA,01/01/14,0.292
FRA,01/02/14,0.2881
FRA,01/03/14,0.3053
FRA,01/04/14,0.3297
FRA,01/05/14,0.3246
FRA,01/06/14,0.2414
FRA,01/07/14,0.205
FRA,01/08/14,0.1916
FRA,01/09/14,0.0971
FRA,01/10/14,0.0826
FRA,01/11/14,0.0809
FRA,01/12/14,0.0809
FRA,01/01/15,0.0627
FRA,01/02/15,0.0482
FRA,01/03/15,0.0272
FRA,01/04/15,0.0047
FRA,01/05/15,-0.0104
FRA,01/06/15,-0.0139
FRA,01/07/15,-0.0187
FRA,01/08/15,-0.0277
FRA,01/09/15,-0.037
FRA,01/10/15,-0.0536
FRA,01/11/15,-0.0876
FRA,01/12/15,-0.1263
FRA,01/01/16,-0.1461
FRA,01/02/16,-0.1836
FRA,01/03/16,-0.2285
FRA,01/04/16,-0.2492
FRA,01/05/16,-0.2572
ITA,01/10/78,11.8167
ITA,01/11/78,11.4033
ITA,01/12/78,11.23
ITA,01/01/79,11.2267
ITA,01/02/79,11.3967
ITA,01/03/79,11.4617
ITA,01/04/79,11.405
ITA,01/05/79,11.3683
ITA,01/06/79,11.2883
ITA,01/07/79,11.3467
ITA,01/08/79,11.3717
ITA,01/09/79,11.35
ITA,01/10/79,12.0433
ITA,01/11/79,12.3967
ITA,01/12/79,14.5733
ITA,01/01/80,16.0833
ITA,01/02/80,16.445
ITA,01/03/80,16.7
ITA,01/04/80,16.6117
ITA,01/05/80,16.5483
ITA,01/06/80,16.6633
ITA,01/07/80,16.5667
ITA,01/08/80,16.61
ITA,01/09/80,17.125
ITA,01/10/80,17.4033
ITA,01/11/80,17.42
ITA,01/12/80,17.3633
ITA,01/01/81,17.305
ITA,01/02/81,17.3167
ITA,01/03/81,17.6183
ITA,01/04/81,19.4417
ITA,01/05/81,19.5433
ITA,01/06/81,19.6983
ITA,01/07/81,19.465
ITA,01/08/81,19.5817
ITA,01/09/81,20.0367
ITA,01/10/81,20.0433
ITA,01/11/81,20.23
ITA,01/12/81,20.5
ITA,01/01/82,20.4867
ITA,01/02/82,20.4633
ITA,01/03/82,20.4767
ITA,01/04/82,20.4017
ITA,01/05/82,20.5067
ITA,01/06/82,20.51
ITA,01/07/82,20.2433
ITA,01/08/82,19.955
ITA,01/09/82,19.0917
ITA,01/10/82,18.7633
ITA,01/11/82,18.9133
ITA,01/12/82,19.0517
ITA,01/01/83,19.07
ITA,01/02/83,19.1367
ITA,01/03/83,19.125
ITA,01/04/83,18.6983
ITA,01/05/83,18.1617
ITA,01/06/83,18.025
ITA,01/07/83,17.8967
ITA,01/08/83,17.9
ITA,01/09/83,17.81
ITA,01/10/83,17.83
ITA,01/11/83,18.0133
ITA,01/12/83,18.0367
ITA,01/01/84,18.0417
ITA,01/02/84,17.8233
ITA,01/03/84,17.4133
ITA,01/04/84,17.3533
ITA,01/05/84,17.0967
ITA,01/06/84,16.86
ITA,01/07/84,16.7933
ITA,01/08/84,16.715
ITA,01/09/84,17.2017
ITA,01/10/84,17.305
ITA,01/11/84,17.31
ITA,01/12/84,17.3083
ITA,01/01/85,16.3583
ITA,01/02/85,16.09
ITA,01/03/85,16.0383
ITA,01/04/85,15.6733
ITA,01/05/85,15.4583
ITA,01/06/85,15.28
ITA,01/07/85,14.955
ITA,01/08/85,14.73
ITA,01/09/85,14.4133
ITA,01/10/85,14.3933
ITA,01/11/85,14.6433
ITA,01/12/85,14.93
ITA,01/01/86,15.2483
ITA,01/02/86,16.7067
ITA,01/03/86,17.385
ITA,01/04/86,15.485
ITA,01/05/86,13.4367
ITA,01/06/86,12.4967
ITA,01/07/86,12.305
ITA,01/08/86,11.9483
ITA,01/09/86,11.6117
ITA,01/10/86,11.3167
ITA,01/11/86,11.27
ITA,01/12/86,11.51
ITA,01/01/87,12.0667
ITA,01/02/87,12.185
ITA,01/03/87,11.705
ITA,01/04/87,10.8633
ITA,01/05/87,10.49
ITA,01/06/87,11.0333
ITA,01/07/87,10.9517
ITA,01/08/87,11.5233
ITA,01/09/87,12.115
ITA,01/10/87,11.5433
ITA,01/11/87,10.7667
ITA,01/12/87,10.76
ITA,01/01/88,10.5367
ITA,01/02/88,10.6067
ITA,01/03/88,10.8717
ITA,01/04/88,10.735
ITA,01/05/88,10.4467
ITA,01/06/88,10.505
ITA,01/07/88,10.5967
ITA,01/08/88,10.7183
ITA,01/09/88,10.9317
ITA,01/10/88,10.9767
ITA,01/11/88,11.1583
ITA,01/12/88,11.7283
ITA,01/01/89,12.0215
ITA,01/02/89,12.2482
ITA,01/03/89,13.0757
ITA,01/04/89,12.8363
ITA,01/05/89,12.5638
ITA,01/06/89,12.579
ITA,01/07/89,12.6322
ITA,01/08/89,12.6533
ITA,01/09/89,12.6783
ITA,01/10/89,12.686
ITA,01/11/89,12.707
ITA,01/12/89,12.76
ITA,01/01/90,12.8522
ITA,01/02/90,12.926
ITA,01/03/90,12.96
ITA,01/04/90,12.33
ITA,01/05/90,12.27
ITA,01/06/90,11.49
ITA,01/07/90,11.59
ITA,01/08/90,11.64
ITA,01/09/90,10.82
ITA,01/10/90,11.49
ITA,01/11/90,12.67
ITA,01/12/90,13.72
ITA,01/01/91,13.39
ITA,01/02/91,13.52
ITA,01/03/91,12.64
ITA,01/04/91,12.04
ITA,01/05/91,11.57
ITA,01/06/91,11.56
ITA,01/07/91,11.81
ITA,01/08/91,11.97
ITA,01/09/91,11.75
ITA,01/10/91,11.51
ITA,01/11/91,11.82
ITA,01/12/91,12.92
ITA,01/01/92,12.15
ITA,01/02/92,12.21
ITA,01/03/92,12.3
ITA,01/04/92,12.41
ITA,01/05/92,12.41
ITA,01/06/92,13.46
ITA,01/07/92,15.64
ITA,01/08/92,15.43
ITA,01/09/92,18.22
ITA,01/10/92,15.58
ITA,01/11/92,14.5
ITA,01/12/92,13.85
ITA,01/01/93,12.67
ITA,01/02/93,11.5
ITA,01/03/93,11.35
ITA,01/04/93,11.45
ITA,01/05/93,10.81
ITA,01/06/93,10.25
ITA,01/07/93,9.54
ITA,01/08/93,9.33
ITA,01/09/93,9.11
ITA,01/10/93,8.78
ITA,01/11/93,9.01
ITA,01/12/93,8.59
ITA,01/01/94,8.42
ITA,01/02/94,8.45
ITA,01/03/94,8.42
ITA,01/04/94,8.11
ITA,01/05/94,7.81
ITA,01/06/94,8.11
ITA,01/07/94,8.48
ITA,01/08/94,8.92
ITA,01/09/94,8.72
ITA,01/10/94,8.85
ITA,01/11/94,8.76
ITA,01/12/94,9.04
ITA,01/01/95,9.13
ITA,01/02/95,9.09
ITA,01/03/95,11.01
ITA,01/04/95,10.96
ITA,01/05/95,10.45
ITA,01/06/95,10.95
ITA,01/07/95,10.96
ITA,01/08/95,10.47
ITA,01/09/95,10.4
ITA,01/10/95,10.77
ITA,01/11/95,10.68
ITA,01/12/95,10.61
ITA,01/01/96,10.07
ITA,01/02/96,9.93
ITA,01/03/96,9.85
ITA,01/04/96,9.62
ITA,01/05/96,8.92
ITA,01/06/96,8.77
ITA,01/07/96,8.75
ITA,01/08/96,8.81
ITA,01/09/96,8.44
ITA,01/10/96,8.02
ITA,01/11/96,7.41
ITA,01/12/96,7.25
ITA,01/01/97,7.23
ITA,01/02/97,7.36
ITA,01/03/97,7.43
ITA,01/04/97,7.13
ITA,01/05/97,6.83
ITA,01/06/97,6.88
ITA,01/07/97,6.89
ITA,01/08/97,6.87
ITA,01/09/97,6.67
ITA,01/10/97,6.65
ITA,01/11/97,6.49
ITA,01/12/97,6.08
ITA,01/01/98,6.09
ITA,01/02/98,6.13
ITA,01/03/98,5.62
ITA,01/04/98,5.23
ITA,01/05/98,5.11
ITA,01/06/98,5.12
ITA,01/07/98,4.88
ITA,01/08/98,4.89
ITA,01/09/98,4.97
ITA,01/10/98,4.53
ITA,01/11/98,3.95
ITA,01/12/98,3.38
ITA,01/01/99,3.1321
ITA,01/02/99,3.0934
ITA,01/03/99,3.0467
ITA,01/04/99,2.6965
ITA,01/05/99,2.579
ITA,01/06/99,2.6267
ITA,01/07/99,2.6765
ITA,01/08/99,2.695
ITA,01/09/99,2.7267
ITA,01/10/99,3.3757
ITA,01/11/99,3.4677
ITA,01/12/99,3.446
ITA,01/01/00,3.3431
ITA,01/02/00,3.5368
ITA,01/03/00,3.747
ITA,01/04/00,3.9253
ITA,01/05/00,4.362
ITA,01/06/00,4.5017
ITA,01/07/00,4.5829
ITA,01/08/00,4.7771
ITA,01/09/00,4.8528
ITA,01/10/00,5.0413
ITA,01/11/00,5.092
ITA,01/12/00,4.9392
ITA,01/01/01,4.7707
ITA,01/02/01,4.7558
ITA,01/03/01,4.7086
ITA,01/04/01,4.682
ITA,01/05/01,4.6367
ITA,01/06/01,4.4536
ITA,01/07/01,4.4671
ITA,01/08/01,4.3535
ITA,01/09/01,3.9829
ITA,01/10/01,3.5999
ITA,01/11/01,3.3857
ITA,01/12/01,3.3449
ITA,01/01/02,3.3388
ITA,01/02/02,3.3571
ITA,01/03/02,3.3908
ITA,01/04/02,3.4069
ITA,01/05/02,3.4671
ITA,01/06/02,3.464
ITA,01/07/02,3.41
ITA,01/08/02,3.3519
ITA,01/09/02,3.3101
ITA,01/10/02,3.2613
ITA,01/11/02,3.1241
ITA,01/12/02,2.941
ITA,01/01/03,2.8318
ITA,01/02/03,2.6875
ITA,01/03/03,2.53
ITA,01/04/03,2.5333
ITA,01/05/03,2.4005
ITA,01/06/03,2.1519
ITA,01/07/03,2.13
ITA,01/08/03,2.1404
ITA,01/09/03,2.1473
ITA,01/10/03,2.1436
ITA,01/11/03,2.159
ITA,01/12/03,2.1463
ITA,01/01/04,2.0895
ITA,01/02/04,2.0706
ITA,01/03/04,2.0288
ITA,01/04/04,2.0488
ITA,01/05/04,2.0859
ITA,01/06/04,2.1127
ITA,01/07/04,2.116
ITA,01/08/04,2.1143
ITA,01/09/04,2.1186
ITA,01/10/04,2.1473
ITA,01/11/04,2.1703
ITA,01/12/04,2.1732
ITA,01/01/05,2.1454
ITA,01/02/05,2.1384
ITA,01/03/05,2.1372
ITA,01/04/05,2.1372
ITA,01/05/05,2.1256
ITA,01/06/05,2.111
ITA,01/07/05,2.1194
ITA,01/08/05,2.1325
ITA,01/09/05,2.1391
ITA,01/10/05,2.1966
ITA,01/11/05,2.3609
ITA,01/12/05,2.4729
ITA,01/01/06,2.5117
ITA,01/02/06,2.6004
ITA,01/03/06,2.7226
ITA,01/04/06,2.7938
ITA,01/05/06,2.889
ITA,01/06/06,2.9857
ITA,01/07/06,3.1022
ITA,01/08/06,3.2265
ITA,01/09/06,3.3354
ITA,01/10/06,3.502
ITA,01/11/06,3.5972
ITA,01/12/06,3.6842
ITA,01/01/07,3.7519
ITA,01/02/07,3.8182
ITA,01/03/07,3.8909
ITA,01/04/07,3.9753
ITA,01/05/07,4.0714
ITA,01/06/07,4.1478
ITA,01/07/07,4.2162
ITA,01/08/07,4.5436
ITA,01/09/07,4.7417
ITA,01/10/07,4.6874
ITA,01/11/07,4.6385
ITA,01/12/07,4.8484
ITA,01/01/08,4.4815
ITA,01/02/08,4.3621
ITA,01/03/08,4.5964
ITA,01/04/08,4.7835
ITA,01/05/08,4.8574
ITA,01/06/08,4.9405
ITA,01/07/08,4.961
ITA,01/08/08,4.9652
ITA,01/09/08,5.0192
ITA,01/10/08,5.1131
ITA,01/11/08,4.2383
ITA,01/12/08,3.2926
ITA,01/01/09,2.4565
ITA,01/02/09,1.9431
ITA,01/03/09,1.6355
ITA,01/04/09,1.4223
ITA,01/05/09,1.2817
ITA,01/06/09,1.2279
ITA,01/07/09,0.975
ITA,01/08/09,0.8605
ITA,01/09/09,0.7721
ITA,01/10/09,0.7375
ITA,01/11/09,0.7162
ITA,01/12/09,0.712
ITA,01/01/10,0.6798
ITA,01/02/10,0.6617
ITA,01/03/10,0.645
ITA,01/04/10,0.6447
ITA,01/05/10,0.6865
ITA,01/06/10,0.7276
ITA,01/07/10,0.8488
ITA,01/08/10,0.8955
ITA,01/09/10,0.8805
ITA,01/10/10,0.9977
ITA,01/11/10,1.042
ITA,01/12/10,1.0217
ITA,01/01/11,1.0172
ITA,01/02/11,1.0867
ITA,01/03/11,1.1755
ITA,01/04/11,1.3212
ITA,01/05/11,1.4251
ITA,01/06/11,1.4886
ITA,01/07/11,1.5976
ITA,01/08/11,1.5521
ITA,01/09/11,1.5365
ITA,01/10/11,1.5759
ITA,01/11/11,1.4847
ITA,01/12/11,1.4261
ITA,01/01/12,1.2222
ITA,01/02/12,1.0483
ITA,01/03/12,0.8585
ITA,01/04/12,0.7443
ITA,01/05/12,0.6849
ITA,01/06/12,0.6589
ITA,01/07/12,0.497
ITA,01/08/12,0.3324
ITA,01/09/12,0.2463
ITA,01/10/12,0.2079
ITA,01/11/12,0.192
ITA,01/12/12,0.1855
ITA,01/01/13,0.2049
ITA,01/02/13,0.2234
ITA,01/03/13,0.2061
ITA,01/04/13,0.2089
ITA,01/05/13,0.2012
ITA,01/06/13,0.2103
ITA,01/07/13,0.2214
ITA,01/08/13,0.2259
ITA,01/09/13,0.2232
ITA,01/10/13,0.2258
ITA,01/11/13,0.2234
ITA,01/12/13,0.2735
ITA,01/01/14,0.292
ITA,01/02/14,0.2881
ITA,01/03/14,0.3053
ITA,01/04/14,0.3297
ITA,01/05/14,0.3246
ITA,01/06/14,0.2414
ITA,01/07/14,0.205
ITA,01/08/14,0.1916
ITA,01/09/14,0.0971
ITA,01/10/14,0.0826
ITA,01/11/14,0.0809
ITA,01/12/14,0.0809
ITA,01/01/15,0.0627
ITA,01/02/15,0.0482
ITA,01/03/15,0.0272
ITA,01/04/15,0.0047
ITA,01/05/15,-0.0104
ITA,01/06/15,-0.0139
ITA,01/07/15,-0.0187
ITA,01/08/15,-0.0277
ITA,01/09/15,-0.037
ITA,01/10/15,-0.0536
ITA,01/11/15,-0.0876
ITA,01/12/15,-0.1263
ITA,01/01/16,-0.1461
ITA,01/02/16,-0.1836
ITA,01/03/16,-0.2285
ITA,01/04/16,-0.2492
ITA,01/05/16,-0.2572
COL,01/01/86,34.82
COL,01/02/86,30.93
COL,01/03/86,30.67
COL,01/04/86,30.41
COL,01/05/86,30.43
COL,01/06/86,30.47
COL,01/07/86,31.1
COL,01/08/86,31.28
COL,01/09/86,31.24
COL,01/10/86,31.37
COL,01/11/86,31.79
COL,01/12/86,31.83
COL,01/01/87,31.58
COL,01/02/87,30.33
COL,01/03/87,29.97
COL,01/04/87,29.8
COL,01/05/87,29.94
COL,01/06/87,29.68
COL,01/07/87,30.33
COL,01/08/87,30.56
COL,01/09/87,30.79
COL,01/10/87,31.37
COL,01/11/87,32.31
COL,01/12/87,32.82
COL,01/01/88,31.35
COL,01/02/88,32.95
COL,01/03/88,33.86
COL,01/04/88,34.75
COL,01/05/88,35.23
COL,01/06/88,34.85
COL,01/07/88,35.2
COL,01/08/88,35.22
COL,01/09/88,32.21
COL,01/10/88,31.79
COL,01/11/88,31.85
COL,01/12/88,32.25
COL,01/01/89,32.23
COL,01/02/89,32.98
COL,01/03/89,33.23
COL,01/04/89,33.68
COL,01/05/89,33.67
COL,01/06/89,33.89
COL,01/07/89,33.91
COL,01/08/89,33.99
COL,01/09/89,33.62
COL,01/10/89,33.97
COL,01/11/89,34.62
COL,01/12/89,34.94
COL,01/01/90,34.42
COL,01/02/90,34.15
COL,01/03/90,34.65
COL,01/04/90,35.76
COL,01/05/90,35.76
COL,01/06/90,36.23
COL,01/07/90,37.59
COL,01/08/90,37.11
COL,01/09/90,37.56
COL,01/10/90,37.94
COL,01/11/90,37.67
